date,time,decision_type,decision_quality,confidence,energy
2022-04-16,07:44,Emotional,3.12,2.27,5.0
2022-04-16,10:44,Social,3.3,3.54,5.2
2022-04-16,18:44,Analytical,5.09,6.01,2.93
2022-04-17,11:28,Analytical,7.27,6.09,7.67
2022-04-17,09:28,Social,6.4,4.49,6.68
2022-04-17,22:28,Social,4.77,4.01,9.19
2022-04-17,15:28,Analytical,4.99,4.18,6.64
2022-04-17,17:28,Analytical,7.0,6.86,8.82
2022-04-18,22:23,Emotional,7.57,5.39,6.83
2022-04-18,12:23,Creative,5.93,6.41,2.64
2022-04-18,09:23,Emotional,10.0,10.0,8.19
2022-04-18,18:23,Analytical,9.04,10.0,9.63
2022-04-18,10:23,Social,8.2,8.33,7.61
2022-04-18,10:23,Social,6.06,5.23,6.52
2022-04-18,16:23,Creative,4.75,4.67,4.52
2022-04-19,19:42,Analytical,2.54,2.51,3.78
2022-04-19,07:42,Creative,1.0,4.08,6.21
2022-04-19,12:42,Social,1.0,1.23,2.27
2022-04-19,19:42,Emotional,1.0,1.0,4.35
2022-04-20,11:03,Emotional,3.34,4.31,8.18
2022-04-20,23:03,Social,6.42,5.57,7.14
2022-04-20,17:03,Creative,5.31,4.84,4.65
2022-04-20,19:03,Analytical,7.28,7.51,7.46
2022-04-21,12:16,Social,2.03,1.0,3.84
2022-04-21,20:16,Social,3.08,2.01,4.96
2022-04-21,21:16,Emotional,1.0,1.0,6.32
2022-04-21,19:16,Analytical,4.67,4.28,2.94
2022-04-21,19:16,Emotional,1.72,1.35,6.27
2022-04-22,15:13,Social,3.7,3.2,1.67
2022-04-22,23:13,Analytical,3.21,2.39,2.94
2022-04-22,11:13,Emotional,4.3,5.12,4.3
2022-04-22,00:13,Creative,1.0,1.21,6.11
2022-04-22,14:13,Social,1.75,3.1,6.57
2022-04-22,12:13,Emotional,4.8,5.11,5.15
2022-04-22,00:13,Social,4.43,4.88,2.98
2022-04-23,20:50,Emotional,1.0,1.24,1.0
2022-04-23,09:50,Creative,1.0,2.1,1.0
2022-04-23,14:50,Creative,2.98,4.1,1.84
2022-04-24,21:45,Emotional,1.72,1.72,5.61
2022-04-24,09:45,Analytical,2.88,1.47,4.32
2022-04-24,09:45,Analytical,1.09,1.18,1.69
2022-04-24,21:45,Social,3.52,4.56,1.67
2022-04-24,11:45,Social,1.0,1.0,4.02
2022-04-24,16:45,Emotional,1.26,2.51,4.73
2022-04-24,16:45,Analytical,2.86,3.18,1.0
2022-04-25,06:23,Analytical,3.97,5.03,5.27
2022-04-25,20:23,Creative,4.52,4.2,3.31
2022-04-25,11:23,Social,3.58,3.89,4.06
2022-04-25,07:23,Analytical,3.91,2.97,7.61
2022-04-25,19:23,Emotional,3.32,4.78,8.43
2022-04-25,16:23,Social,3.64,2.63,1.2
2022-04-25,20:23,Emotional,1.56,1.0,8.13
2022-04-26,13:10,Creative,5.8,6.19,1.91
2022-04-26,13:10,Analytical,4.33,5.22,6.92
2022-04-26,16:10,Analytical,5.91,6.48,9.62
2022-04-26,21:10,Analytical,5.8,5.87,6.74
2022-04-26,08:10,Social,9.22,7.12,7.72
2022-04-27,07:12,Creative,3.49,4.05,3.61
2022-04-27,22:12,Social,3.58,4.3,10.0
2022-04-27,19:12,Social,4.87,4.02,4.07
2022-04-28,21:07,Social,7.86,6.07,8.55
2022-04-28,19:07,Analytical,10.0,8.73,10.0
2022-04-28,14:07,Creative,9.27,8.54,8.93
2022-04-28,10:07,Creative,10.0,10.0,9.23
2022-04-28,13:07,Analytical,8.69,8.76,8.19
2022-04-29,07:49,Creative,1.0,3.04,5.28
2022-04-29,22:49,Creative,3.87,3.81,3.5
2022-04-29,14:49,Social,3.0,1.4,9.52
2022-04-29,13:49,Analytical,1.92,1.0,4.09
2022-04-30,22:46,Creative,4.97,4.98,2.1
2022-04-30,23:46,Social,4.92,5.65,5.65
2022-04-30,08:46,Analytical,4.61,7.0,8.94
2022-04-30,13:46,Creative,2.0,3.63,5.34
2022-04-30,22:46,Social,3.78,2.09,4.23
2022-05-01,08:25,Social,4.58,5.41,8.92
2022-05-01,15:25,Creative,2.69,2.67,9.02
2022-05-01,17:25,Social,5.52,6.25,7.48
2022-05-01,09:25,Emotional,6.31,6.04,4.35
2022-05-01,08:25,Analytical,4.62,5.33,6.82
2022-05-01,21:25,Social,5.59,5.17,6.17
2022-05-02,14:51,Analytical,7.75,7.42,3.92
2022-05-02,20:51,Social,6.8,6.59,6.66
2022-05-02,20:51,Social,8.09,8.07,7.18
2022-05-02,12:51,Analytical,4.41,4.19,7.82
2022-05-02,05:51,Social,3.35,3.55,6.8
2022-05-02,15:51,Analytical,6.24,7.28,7.27
2022-05-03,19:34,Social,6.04,5.04,5.61
2022-05-03,09:34,Social,3.95,2.88,7.25
2022-05-03,17:34,Social,7.31,7.29,6.35
2022-05-03,19:34,Analytical,4.45,3.73,1.7
2022-05-03,11:34,Emotional,2.76,1.37,8.75
2022-05-04,21:10,Emotional,3.37,3.02,6.62
2022-05-04,20:10,Creative,1.86,1.09,4.98
2022-05-04,13:10,Emotional,5.08,5.58,5.34
2022-05-04,20:10,Creative,3.66,4.06,5.24
2022-05-05,17:04,Social,6.5,6.55,7.03
2022-05-05,16:04,Social,8.17,7.69,10.0
2022-05-05,10:04,Creative,7.99,6.58,8.91
2022-05-05,14:04,Analytical,9.33,10.0,8.0
2022-05-05,20:04,Creative,5.68,6.49,6.42
2022-05-06,12:03,Creative,4.46,4.2,5.71
2022-05-06,21:03,Analytical,6.65,5.96,5.3
2022-05-06,19:03,Social,5.09,5.24,6.05
2022-05-06,15:03,Creative,5.77,6.61,6.64
2022-05-07,10:04,Analytical,9.63,8.05,9.38
2022-05-07,20:04,Emotional,9.17,9.9,7.9
2022-05-07,20:04,Creative,7.46,6.89,10.0
2022-05-07,14:04,Analytical,10.0,9.59,10.0
2022-05-08,17:05,Social,5.69,5.57,5.68
2022-05-08,10:05,Creative,6.62,6.95,10.0
2022-05-08,10:05,Creative,4.23,4.74,5.04
2022-05-09,16:43,Emotional,3.99,3.98,6.13
2022-05-09,19:43,Analytical,10.0,9.82,3.6
2022-05-09,16:43,Creative,5.7,3.63,5.68
2022-05-09,11:43,Analytical,5.82,6.61,7.81
2022-05-09,22:43,Social,4.54,4.39,4.33
2022-05-09,11:43,Analytical,4.1,4.41,3.31
2022-05-10,08:45,Analytical,7.8,6.81,9.91
2022-05-10,08:45,Creative,10.0,8.7,5.1
2022-05-10,08:45,Creative,7.74,7.75,9.25
2022-05-10,16:45,Creative,7.26,7.05,9.55
2022-05-10,14:45,Social,9.49,7.53,8.07
2022-05-10,20:45,Analytical,8.75,7.83,10.0
2022-05-10,09:45,Emotional,6.97,6.93,9.92
2022-05-11,13:34,Analytical,1.0,1.0,1.79
2022-05-11,15:34,Social,2.26,1.92,1.0
2022-05-11,22:34,Analytical,2.6,2.27,1.63
2022-05-11,16:34,Social,1.0,1.77,7.41
2022-05-11,19:34,Emotional,1.95,3.11,1.64
2022-05-12,15:04,Analytical,3.61,3.67,6.96
2022-05-12,18:04,Emotional,3.03,2.85,7.55
2022-05-12,23:04,Emotional,5.18,5.69,7.33
2022-05-12,17:04,Creative,3.88,3.37,4.35
2022-05-12,23:04,Creative,7.32,7.33,6.3
2022-05-12,14:04,Social,3.25,6.19,4.6
2022-05-12,23:04,Social,4.0,4.42,7.95
2022-05-13,17:50,Analytical,4.39,6.2,4.44
2022-05-13,20:50,Creative,1.0,1.0,4.05
2022-05-13,06:50,Analytical,6.06,4.66,5.84
2022-05-13,08:50,Emotional,2.72,3.56,3.23
2022-05-13,16:50,Social,1.19,1.94,4.74
2022-05-13,11:50,Social,3.91,3.9,2.23
2022-05-14,18:28,Analytical,5.14,5.96,8.71
2022-05-14,10:28,Analytical,6.03,5.49,6.93
2022-05-14,15:28,Social,4.76,3.94,5.59
2022-05-15,15:13,Emotional,1.28,1.0,1.0
2022-05-15,17:13,Analytical,5.43,6.69,2.45
2022-05-15,14:13,Creative,2.31,2.73,6.39
2022-05-15,18:13,Social,1.0,2.09,2.91
2022-05-15,12:13,Social,1.0,1.72,6.59
2022-05-15,17:13,Social,5.78,4.58,5.41
2022-05-16,14:06,Analytical,4.14,4.93,2.99
2022-05-16,06:06,Emotional,2.36,1.59,6.09
2022-05-16,17:06,Creative,3.3,3.96,7.98
2022-05-16,14:06,Creative,5.16,6.78,6.76
2022-05-17,16:01,Emotional,3.01,4.38,4.97
2022-05-17,12:01,Analytical,6.7,8.28,7.09
2022-05-17,07:01,Emotional,2.59,1.68,8.83
2022-05-18,15:11,Social,1.3,1.38,4.83
2022-05-18,09:11,Analytical,3.1,3.38,2.89
2022-05-18,17:11,Emotional,1.08,1.94,4.42
2022-05-18,17:11,Analytical,1.67,2.75,3.05
2022-05-19,07:29,Social,2.21,1.45,3.54
2022-05-19,13:29,Analytical,3.58,4.82,3.89
2022-05-19,18:29,Emotional,3.77,3.12,4.98
2022-05-20,15:24,Emotional,1.19,1.0,4.78
2022-05-20,17:24,Emotional,4.27,4.49,2.77
2022-05-20,12:24,Social,5.08,5.29,5.57
2022-05-20,15:24,Analytical,3.94,3.42,5.61
2022-05-21,14:03,Emotional,10.0,8.25,8.92
2022-05-21,22:03,Analytical,9.47,9.72,10.0
2022-05-21,12:03,Social,8.19,7.69,8.97
2022-05-21,21:03,Analytical,8.65,8.3,10.0
2022-05-21,10:03,Analytical,8.27,8.7,6.6
2022-05-22,10:34,Social,5.34,5.01,10.0
2022-05-22,12:34,Social,5.77,3.57,3.46
2022-05-22,08:34,Emotional,6.24,6.85,8.21
2022-05-22,18:34,Social,6.44,7.6,6.38
2022-05-22,14:34,Social,7.53,5.9,5.65
2022-05-22,19:34,Social,3.48,3.2,7.37
2022-05-23,21:17,Creative,3.31,3.37,2.69
2022-05-23,12:17,Creative,2.85,1.36,7.28
2022-05-23,23:17,Social,2.68,2.19,7.73
2022-05-23,12:17,Analytical,1.77,1.0,2.36
2022-05-23,14:17,Social,3.04,3.47,6.03
2022-05-23,23:17,Analytical,7.5,5.25,5.77
2022-05-24,19:02,Analytical,1.0,1.0,1.0
2022-05-24,21:02,Analytical,1.0,2.68,3.04
2022-05-24,11:02,Emotional,1.0,2.35,1.0
2022-05-24,17:02,Analytical,1.0,1.0,1.0
2022-05-25,09:47,Analytical,3.34,3.45,4.9
2022-05-25,16:47,Emotional,1.0,1.8,5.08
2022-05-25,16:47,Emotional,3.7,1.81,5.22
2022-05-25,14:47,Social,1.0,1.0,5.67
2022-05-25,05:47,Creative,2.74,1.89,4.61
2022-05-25,09:47,Social,1.0,2.15,4.19
2022-05-25,06:47,Emotional,4.28,3.75,3.55
2022-05-26,11:14,Creative,1.04,1.92,2.69
2022-05-26,20:14,Analytical,3.65,3.27,1.0
2022-05-26,08:14,Emotional,1.33,1.0,4.18
2022-05-26,07:14,Analytical,1.0,1.93,3.93
2022-05-26,18:14,Social,1.92,2.58,6.04
2022-05-27,17:21,Social,1.0,1.0,1.0
2022-05-27,18:21,Social,1.0,1.0,2.65
2022-05-27,23:21,Creative,1.0,1.69,1.21
2022-05-27,12:21,Social,1.0,2.18,3.12
2022-05-27,22:21,Social,1.0,1.0,1.17
2022-05-27,12:21,Emotional,1.0,1.0,3.95
2022-05-27,10:21,Social,1.0,1.0,5.98
2022-05-28,15:54,Social,2.45,1.04,3.07
2022-05-28,18:54,Analytical,2.63,4.34,1.73
2022-05-28,22:54,Emotional,3.43,4.83,2.69
2022-05-28,10:54,Creative,1.55,1.0,3.54
2022-05-28,08:54,Emotional,1.91,2.57,6.13
2022-05-28,11:54,Analytical,1.35,1.0,3.91
2022-05-29,08:54,Creative,1.71,1.96,2.39
2022-05-29,22:54,Analytical,1.95,3.47,3.8
2022-05-29,10:54,Creative,1.0,1.0,2.7
2022-05-29,07:54,Emotional,3.72,3.54,3.0
2022-05-30,14:36,Social,2.88,3.98,8.51
2022-05-30,09:36,Emotional,4.28,4.36,4.66
2022-05-30,19:36,Analytical,1.0,1.75,4.86
2022-05-30,22:36,Analytical,4.74,4.03,3.82
2022-05-31,21:06,Creative,4.49,5.51,5.15
2022-05-31,21:06,Analytical,8.73,9.16,3.36
2022-05-31,18:06,Social,4.91,4.26,1.52
2022-05-31,16:06,Analytical,8.01,8.71,6.98
2022-05-31,11:06,Analytical,5.86,4.47,4.94
2022-06-01,12:39,Emotional,8.68,7.63,2.7
2022-06-01,11:39,Creative,7.08,6.94,8.03
2022-06-01,15:39,Analytical,9.01,9.65,8.28
2022-06-01,11:39,Emotional,9.21,7.69,8.77
2022-06-01,20:39,Creative,8.36,7.12,4.75
2022-06-01,08:39,Emotional,6.3,5.64,9.27
2022-06-01,12:39,Analytical,7.0,6.14,6.54
2022-06-02,16:35,Social,6.43,6.44,5.48
2022-06-02,10:35,Emotional,4.59,5.88,4.34
2022-06-02,11:35,Social,6.72,6.93,5.52
2022-06-03,15:44,Social,3.74,2.69,1.49
2022-06-03,10:44,Analytical,1.0,1.95,5.58
2022-06-03,13:44,Creative,2.5,3.72,1.8
2022-06-03,14:44,Social,1.0,1.0,6.27
2022-06-03,19:44,Analytical,1.2,1.0,4.86
2022-06-04,08:24,Emotional,1.0,1.41,2.6
2022-06-04,21:24,Social,1.93,1.87,1.0
2022-06-04,09:24,Social,1.09,2.13,2.89
2022-06-04,07:24,Social,2.13,1.09,2.9
2022-06-04,14:24,Analytical,1.0,1.75,3.01
2022-06-05,08:49,Creative,2.35,3.44,5.05
2022-06-05,09:49,Emotional,1.73,1.0,3.66
2022-06-05,18:49,Social,1.0,1.0,2.92
2022-06-05,07:49,Creative,1.0,1.0,2.33
2022-06-05,09:49,Emotional,1.61,1.0,3.7
2022-06-06,11:50,Creative,5.41,6.43,7.49
2022-06-06,19:50,Social,3.14,4.31,2.75
2022-06-06,07:50,Analytical,2.09,1.0,6.57
2022-06-06,20:50,Emotional,4.87,4.31,3.69
2022-06-06,11:50,Analytical,1.92,2.31,6.45
2022-06-06,07:50,Social,1.0,1.41,3.65
2022-06-06,14:50,Emotional,2.73,3.18,3.82
2022-06-07,18:21,Creative,1.0,1.0,3.49
2022-06-07,16:21,Analytical,1.0,1.22,1.0
2022-06-07,12:21,Analytical,1.0,1.9,1.63
2022-06-07,16:21,Analytical,1.07,2.83,3.63
2022-06-07,19:21,Analytical,1.0,1.0,1.0
2022-06-07,11:21,Emotional,1.0,1.0,2.33
2022-06-08,16:32,Emotional,7.12,6.8,4.91
2022-06-08,20:32,Emotional,5.95,6.42,10.0
2022-06-08,00:32,Emotional,7.21,7.54,10.0
2022-06-08,17:32,Emotional,6.14,6.51,6.99
2022-06-08,20:32,Creative,8.65,8.8,9.07
2022-06-08,00:32,Emotional,6.18,6.89,10.0
2022-06-09,13:49,Analytical,1.23,1.0,4.93
2022-06-09,00:49,Analytical,3.93,3.37,1.0
2022-06-09,09:49,Creative,4.28,5.05,1.0
2022-06-10,23:51,Social,1.02,2.59,6.71
2022-06-10,10:51,Analytical,3.84,3.66,3.98
2022-06-10,08:51,Social,1.73,2.86,2.06
2022-06-10,11:51,Emotional,1.0,2.01,3.72
2022-06-10,20:51,Emotional,4.0,3.33,3.7
2022-06-10,20:51,Creative,1.0,1.01,1.0
2022-06-11,11:38,Social,4.66,3.23,7.7
2022-06-11,19:38,Creative,6.47,4.74,8.98
2022-06-11,22:38,Analytical,9.64,9.69,5.03
2022-06-12,05:02,Emotional,4.93,3.61,3.07
2022-06-12,16:02,Creative,1.0,2.35,3.75
2022-06-12,07:02,Emotional,1.0,1.0,2.35
2022-06-12,12:02,Creative,1.0,1.05,1.9
2022-06-13,19:21,Analytical,4.28,5.54,6.32
2022-06-13,16:21,Social,4.12,3.95,7.46
2022-06-13,14:21,Analytical,3.9,4.24,5.23
2022-06-13,14:21,Social,8.59,9.11,6.52
2022-06-13,11:21,Emotional,4.91,4.8,8.55
2022-06-13,23:21,Creative,5.99,5.77,7.44
2022-06-14,14:30,Creative,1.0,1.0,1.0
2022-06-14,10:30,Creative,3.28,3.57,2.57
2022-06-14,10:30,Creative,4.66,4.75,2.05
2022-06-14,16:30,Creative,3.1,3.5,4.91
2022-06-14,16:30,Creative,1.18,1.63,3.6
2022-06-14,08:30,Emotional,2.65,1.0,3.25
2022-06-14,22:30,Analytical,4.9,4.13,2.91
2022-06-15,10:36,Emotional,2.18,1.0,1.0
2022-06-15,22:36,Social,2.5,2.64,4.7
2022-06-15,17:36,Analytical,3.13,3.17,6.86
2022-06-15,23:36,Social,2.56,1.99,4.25
2022-06-15,20:36,Analytical,4.22,5.63,3.55
2022-06-15,16:36,Analytical,3.5,3.83,2.82
2022-06-16,19:08,Social,2.04,1.0,1.0
2022-06-16,16:08,Analytical,3.06,2.67,4.09
2022-06-16,18:08,Creative,1.98,1.0,3.6
2022-06-16,16:08,Analytical,1.0,2.39,1.0
2022-06-16,06:08,Creative,1.71,1.0,4.83
2022-06-17,09:41,Creative,8.55,8.03,10.0
2022-06-17,13:41,Creative,9.09,9.61,7.9
2022-06-17,17:41,Emotional,6.94,7.05,9.22
2022-06-17,09:41,Analytical,10.0,9.92,10.0
2022-06-17,07:41,Social,6.61,8.5,9.53
2022-06-17,20:41,Analytical,10.0,9.16,10.0
2022-06-18,18:12,Emotional,3.48,3.94,5.31
2022-06-18,15:12,Analytical,5.98,6.68,3.55
2022-06-18,23:12,Creative,4.41,4.87,10.0
2022-06-18,18:12,Analytical,5.73,6.32,5.81
2022-06-18,18:12,Creative,8.35,6.6,6.21
2022-06-18,10:12,Social,3.0,1.0,6.61
2022-06-18,11:12,Social,5.65,5.36,5.81
2022-06-19,08:34,Analytical,6.01,5.76,3.72
2022-06-19,06:34,Analytical,1.0,1.3,2.22
2022-06-19,17:34,Emotional,1.0,2.82,5.05
2022-06-19,07:34,Creative,1.07,1.0,1.98
2022-06-19,06:34,Social,4.92,4.69,4.91
2022-06-19,06:34,Emotional,3.03,3.25,1.02
2022-06-19,18:34,Analytical,1.0,1.68,1.07
2022-06-20,08:26,Analytical,6.22,4.97,5.88
2022-06-20,16:26,Social,5.51,5.78,4.18
2022-06-20,19:26,Analytical,7.75,7.16,3.06
2022-06-21,19:49,Creative,1.0,1.03,2.96
2022-06-21,06:49,Social,2.53,2.3,2.4
2022-06-21,18:49,Social,1.0,1.82,3.01
2022-06-21,19:49,Analytical,1.0,1.0,5.53
2022-06-21,16:49,Analytical,1.0,1.0,3.36
2022-06-21,20:49,Emotional,1.0,1.0,1.0
2022-06-21,12:49,Analytical,2.07,1.53,8.49
2022-06-22,07:56,Analytical,3.04,2.12,4.62
2022-06-22,13:56,Creative,4.39,3.92,6.97
2022-06-22,15:56,Emotional,2.56,1.18,2.15
2022-06-23,23:41,Social,1.0,1.0,4.53
2022-06-23,13:41,Creative,1.87,3.12,7.59
2022-06-23,12:41,Analytical,2.82,1.02,4.0
2022-06-23,09:41,Creative,1.92,1.26,3.73
2022-06-23,17:41,Social,1.84,1.45,3.86
2022-06-23,19:41,Emotional,3.13,3.49,3.31
2022-06-24,10:19,Creative,4.37,3.39,1.0
2022-06-24,21:19,Emotional,3.03,2.22,4.65
2022-06-24,16:19,Emotional,1.0,2.39,5.35
2022-06-24,17:19,Analytical,1.0,1.0,7.35
2022-06-24,10:19,Analytical,1.86,1.02,1.0
2022-06-24,13:19,Analytical,2.44,2.21,5.44
2022-06-24,19:19,Emotional,1.0,1.0,4.91
2022-06-25,14:52,Creative,2.29,1.0,4.45
2022-06-25,10:52,Emotional,1.0,2.09,2.15
2022-06-25,14:52,Social,1.0,1.0,4.41
2022-06-25,22:52,Emotional,1.0,1.0,1.94
2022-06-26,18:04,Emotional,1.0,2.67,2.59
2022-06-26,21:04,Emotional,2.82,2.73,6.91
2022-06-26,13:04,Analytical,3.17,2.94,2.6
2022-06-26,22:04,Analytical,3.76,1.89,5.68
2022-06-26,23:04,Creative,1.0,2.25,4.71
2022-06-26,08:04,Creative,3.03,3.11,1.0
2022-06-26,15:04,Social,1.0,1.67,4.72
2022-06-27,12:33,Creative,1.32,1.73,1.0
2022-06-27,21:33,Emotional,1.0,1.1,1.0
2022-06-27,18:33,Creative,2.06,2.5,3.96
2022-06-27,18:33,Creative,1.0,2.24,5.97
2022-06-27,06:33,Emotional,1.0,1.77,1.51
2022-06-27,06:33,Analytical,1.0,1.49,3.18
2022-06-27,17:33,Analytical,1.0,2.17,1.0
2022-06-28,09:43,Creative,1.0,1.14,3.07
2022-06-28,15:43,Social,1.0,1.81,4.08
2022-06-28,12:43,Emotional,2.28,2.16,4.23
2022-06-28,07:43,Analytical,1.0,3.05,1.39
2022-06-28,12:43,Creative,4.15,4.18,1.0
2022-06-28,15:43,Creative,3.04,3.17,4.72
2022-06-28,13:43,Emotional,2.83,3.17,1.84
2022-06-29,16:09,Creative,5.8,5.8,6.79
2022-06-29,11:09,Creative,1.1,1.55,4.14
2022-06-29,06:09,Creative,6.81,7.44,5.9
2022-06-29,14:09,Analytical,5.56,4.57,8.67
2022-06-30,11:42,Social,10.0,10.0,10.0
2022-06-30,10:42,Emotional,6.59,5.79,8.33
2022-06-30,13:42,Emotional,8.1,7.7,9.33
2022-07-01,15:44,Emotional,7.78,6.78,9.2
2022-07-01,19:44,Creative,8.61,8.79,10.0
2022-07-01,21:44,Analytical,5.99,6.46,5.82
2022-07-01,11:44,Creative,5.65,5.02,6.28
2022-07-01,12:44,Creative,6.5,6.28,9.83
2022-07-01,14:44,Social,6.84,5.25,10.0
2022-07-02,18:44,Social,4.54,4.48,7.76
2022-07-02,15:44,Analytical,6.6,7.69,7.83
2022-07-02,14:44,Emotional,4.5,6.68,7.26
2022-07-02,12:44,Emotional,5.57,6.54,7.37
2022-07-02,15:44,Analytical,6.89,9.39,6.32
2022-07-03,11:05,Social,2.14,2.26,6.23
2022-07-03,13:05,Analytical,1.0,1.0,2.92
2022-07-03,22:05,Analytical,1.0,1.0,5.09
2022-07-03,12:05,Social,1.28,1.0,4.23
2022-07-03,18:05,Social,3.91,2.22,5.73
2022-07-04,23:39,Creative,6.21,7.16,9.19
2022-07-04,19:39,Emotional,8.29,7.93,6.97
2022-07-04,00:39,Social,4.36,4.36,9.82
2022-07-04,00:39,Emotional,2.96,2.1,9.5
2022-07-04,21:39,Analytical,7.01,6.65,8.46
2022-07-04,15:39,Creative,5.49,6.99,6.9
2022-07-04,15:39,Social,6.52,9.16,7.95
2022-07-05,19:38,Creative,4.54,5.26,4.65
2022-07-05,16:38,Social,8.05,8.23,4.83
2022-07-05,19:38,Creative,3.21,4.31,7.11
2022-07-05,18:38,Emotional,3.72,4.3,2.36
2022-07-06,09:46,Creative,2.81,3.26,8.0
2022-07-06,09:46,Emotional,1.38,1.0,2.8
2022-07-06,21:46,Emotional,1.0,2.34,7.69
2022-07-06,14:46,Analytical,3.51,4.73,4.86
2022-07-06,21:46,Emotional,2.39,2.06,3.97
2022-07-06,20:46,Social,1.0,1.26,4.51
2022-07-06,21:46,Social,3.65,3.74,4.26
2022-07-07,18:21,Social,5.17,5.24,9.59
2022-07-07,17:21,Emotional,4.76,4.85,8.58
2022-07-07,19:21,Analytical,5.9,5.31,8.57
2022-07-07,12:21,Social,4.77,5.12,6.32
2022-07-07,14:21,Emotional,8.07,10.0,6.39
2022-07-07,09:21,Emotional,7.28,6.55,10.0
2022-07-08,17:01,Analytical,2.8,3.28,4.05
2022-07-08,16:01,Creative,3.89,2.86,7.44
2022-07-08,11:01,Analytical,3.44,4.0,5.11
2022-07-09,19:11,Analytical,1.0,1.15,1.0
2022-07-09,14:11,Emotional,1.0,2.53,1.0
2022-07-09,14:11,Emotional,2.12,3.62,1.0
2022-07-10,16:25,Emotional,4.08,4.38,5.94
2022-07-10,13:25,Creative,9.07,9.1,5.43
2022-07-10,15:25,Analytical,5.04,6.13,5.89
2022-07-10,16:25,Emotional,6.33,7.29,6.06
2022-07-10,18:25,Social,6.2,6.18,8.4
2022-07-11,07:17,Social,5.76,5.54,5.8
2022-07-11,11:17,Social,4.31,2.83,6.19
2022-07-11,14:17,Creative,7.71,6.82,4.12
2022-07-11,13:17,Social,3.56,4.29,6.57
2022-07-11,14:17,Social,4.63,3.71,5.85
2022-07-11,21:17,Emotional,2.52,2.67,7.41
2022-07-12,19:30,Creative,1.0,1.0,7.51
2022-07-12,22:30,Social,1.73,2.86,4.04
2022-07-12,15:30,Social,2.4,2.84,2.58
2022-07-13,09:30,Emotional,3.8,3.42,3.08
2022-07-13,13:30,Creative,4.11,3.85,5.41
2022-07-13,18:30,Analytical,2.29,3.88,7.47
2022-07-13,00:30,Emotional,5.05,4.74,2.26
2022-07-13,19:30,Creative,6.53,6.47,4.22
2022-07-13,22:30,Social,4.23,5.4,5.67
2022-07-14,14:09,Emotional,4.83,5.91,2.8
2022-07-14,05:09,Analytical,2.4,3.36,1.0
2022-07-14,09:09,Creative,2.69,1.26,4.0
2022-07-14,15:09,Social,2.47,2.11,3.85
2022-07-14,17:09,Creative,1.27,3.56,8.68
2022-07-14,17:09,Analytical,1.67,3.25,4.15
2022-07-15,20:56,Creative,4.03,3.97,4.05
2022-07-15,23:56,Analytical,5.82,5.94,4.42
2022-07-15,18:56,Social,1.88,1.0,2.09
2022-07-15,17:56,Analytical,4.36,3.16,4.84
2022-07-15,13:56,Analytical,6.4,7.59,5.31
2022-07-15,13:56,Analytical,4.21,6.09,6.41
2022-07-15,23:56,Analytical,3.85,2.42,6.16
2022-07-16,11:34,Analytical,9.28,8.65,8.83
2022-07-16,17:34,Emotional,6.99,6.81,3.27
2022-07-16,11:34,Creative,7.2,8.17,6.99
2022-07-16,14:34,Analytical,8.11,7.36,8.97
2022-07-17,07:10,Emotional,5.39,4.45,8.95
2022-07-17,06:10,Creative,7.11,6.5,7.28
2022-07-17,16:10,Social,6.52,7.16,2.89
2022-07-17,18:10,Creative,7.22,6.65,5.56
2022-07-17,09:10,Creative,9.67,9.97,5.51
2022-07-17,19:10,Social,2.41,3.79,3.59
2022-07-18,21:12,Creative,5.11,4.78,10.0
2022-07-18,13:12,Creative,7.77,7.62,8.18
2022-07-18,18:12,Social,5.71,5.85,7.71
2022-07-19,12:41,Emotional,4.71,5.68,5.52
2022-07-19,13:41,Social,2.71,3.45,4.35
2022-07-19,15:41,Creative,1.63,1.23,4.7
2022-07-19,07:41,Creative,4.62,4.44,2.11
2022-07-19,21:41,Analytical,3.84,3.95,4.9
2022-07-19,19:41,Creative,4.63,5.65,3.34
2022-07-20,15:49,Social,5.04,4.0,8.54
2022-07-20,19:49,Social,8.14,7.82,6.66
2022-07-20,06:49,Analytical,8.67,9.17,8.01
2022-07-20,14:49,Social,4.18,4.86,5.28
2022-07-20,16:49,Emotional,4.26,3.92,5.97
2022-07-20,17:49,Creative,5.63,4.19,9.06
2022-07-20,18:49,Creative,7.66,5.71,9.1
2022-07-21,19:34,Social,6.94,7.8,8.89
2022-07-21,18:34,Creative,8.2,8.01,10.0
2022-07-21,09:34,Social,6.3,6.9,10.0
2022-07-21,07:34,Creative,9.23,10.0,7.97
2022-07-22,14:52,Emotional,5.43,5.33,7.31
2022-07-22,08:52,Creative,3.98,3.6,7.45
2022-07-22,21:52,Social,3.26,1.85,3.81
2022-07-22,09:52,Emotional,4.92,6.32,5.06
2022-07-23,08:02,Emotional,9.03,7.67,7.35
2022-07-23,18:02,Social,6.62,6.5,8.41
2022-07-23,10:02,Emotional,8.09,7.64,8.52
2022-07-24,06:25,Social,3.36,2.44,5.19
2022-07-24,05:25,Analytical,3.72,3.55,5.48
2022-07-24,19:25,Social,3.54,3.11,7.97
2022-07-24,15:25,Social,1.68,1.0,10.0
2022-07-25,22:05,Analytical,5.29,3.93,8.66
2022-07-25,10:05,Emotional,3.23,2.99,10.0
2022-07-25,13:05,Creative,4.03,2.05,4.19
